ID,diver,buddy,site_code,location_name,latitude,longitude,day,month,year,depth,code,scientific_name,max_diameter,max_height,percent_mortality,condition_code,percent_affected,distribution,rate_tissue_loss,coral_condition_notes,Count 
110,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,acer,Acropora cervicornis,20,10,95,TL,95,,,,
111,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,ssid,Siderastrea siderea,18,12,90,clp,90,,,,
112,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,acer,Acropora cervicornis,40,40,20,tl,20,,,,
113,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,aaga,Agaricia agaricites,22,18,90,clb,90,,,,
114,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,aten,Agaricia tenuifolia,35,22,80,clb,80,,,,
115,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,aten,Agaricia tenuifolia,105,80,80,tl/clb,80,,,,
116,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,aten,Agaricia tenuifolia,110,90,90,tl/clb,98,,,,
117,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,acer,Acropora cervicornis,22,10,20,tl,10,,,,
118,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,ssid,Siderastrea siderea,12,11,60,tl,60,,,,
119,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,BLANK,past,Porites astreoides,22,10,10,clb,10,,,,
120,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,ofav,Orbicella faveolata,14,9,30,clp,100,f,,old mortality ,
121,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,oann,Orbicella annularis,11,3,10,clp,100,f,,old mortality ,
122,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,oann,Orbicella annularis,4,2,0,clp,90,f,,,
123,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,oann,Orbicella annularis,8,4,5,clp,100,,,old mortality,
124,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,oann,Orbicella annularis,5,2,0,clp,100,f,,,
125,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,oann,Orbicella annularis,8,8,0,clp,100,f,,,
126,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,oann,Orbicella annularis,5,5,0,clp,100,,,,2
127,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,oann,Orbicella annularis,4,1,0,clp,100,f,,,
129,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,ssid,Siderastrea siderea,10,3,80,tl,80,mf,sa,old mortality,
130,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,aaga,Agaricia agaricites,4,1,,clb,100,,,,4
131,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,aaga,Agaricia agaricites,10,5,,clb,100,,,,8
132,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,aaga,Agaricia agaricites,20,11,,clb,100,,,,5
133,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,aten,Agaricia tenuifolia,10,5,,clb,100,,,,1
134,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,aten,Agaricia tenuifolia,20,11,,clb,100,,,,1
135,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,past,Porites astreoides,10,5,,clb,100,,,,1
136,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,ppor,Porites porities,4,1,,clb,100,,,,2
137,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,ppor,Porites porities,10,5,,clb,100,,,,2
138,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,aaga,Agaricia agaricites,j,,,clb,100,,,,6
139,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,aaga,Agaricia agaricites,10,5,,clb,100,,,,10
140,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,aaga,Agaricia agaricites,20,11,,clb,100,,,,4
141,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,aten,Agaricia tenuifolia,10,5,,clb,100,,,,4
142,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,past,Porites astreoides,10,5,,clb,100,,,,1
143,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ppor,Porites porities,4,1,,clb,100,,,,2
144,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ppor,Porites porities,10,5,,clb,100,,,,1
145,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ofav,Orbicella faveolata,12,15,0,clp,95,f,,,
146,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ssid,Siderastrea siderea,15,7,0,clp,90,f,,blue,
147,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ssid,Siderastrea siderea,12,10,0,clp/clb,100,mf,,,
148,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ssid,Siderastrea siderea,13,4,0,clb,30,f,,,
149,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ssid,Siderastrea siderea,10,3,5,clp,10,mf,,predation,
150,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,irig,Isophyllia rigida,10,10,0,clp,80,f,,,
169,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,AAGA,Agaricia agaricites,Juv,,,clb,100,,,,2
170,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,AAGA,Agaricia agaricites,4,1,,clb,100,,,,1
171,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,AAGA,Agaricia agaricites,10,5,,clb,100,,,,6
172,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,4,1,,clb,100,,,,5
173,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,10,5,,clb,100,,,,7
174,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,20,11,,clb,100,,,,4
174,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,PPOR,Porites porites,4,1,,clb,100,,,,8
175,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,50,50,90,clb/tl,"A, D",,,,
176,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,35,50,80,clb/tl,"D, D",,,,
177,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,15,30,50,clb/tl,"C, B",,,,
178,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,30,20,5,clb,A,,,,
179,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,25,25,10,tl/clb,"A, C",,,,
180,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,60,30,50,clb,B,,,,
182,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,SSID,Siderastrea siderea,15,10,40,dc,B,,,,
183,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,SSID,Siderastrea siderea,15,5,60,clb,A,,,,
184,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,SSID,Siderastrea siderea,25,20,30,dc,B,D,,,
185,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,MCAV,Montrastraea cavernosa,25,20,10,clp/tl,"B, A ","D, F",,,
186,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,SSID,Siderastrea siderea,25,20,20,clp/dc,"B,B",D,,,
187,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,HCUC,Helioseris cucullata,15,10,10,clp,B,,,,
187,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,OFAV,Orbicella faveolata,100,50,60,clb/tl,"D, B",D,A,,
187,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,MCAV,Montrastraea cavernosa,20,30,5,clp,B,MF,,,
188,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,AAGA,Agaricia agaricites,Juv,,,clb,100,,,,8
189,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,AAGA,Agaricia agaricites,10,5,,clb,100,,,,21
190,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,AAGA,Agaricia agaricites,20,11,,clb,100,,,,19
191,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,Juv,,,clb,100,,,,1
192,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,10,5,,clb,100,,,,1
193,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PAST,Porites astreoides,Juv,,,clb,100,,,,1
194,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PAST,Porites astreoides,10,5,,clb,100,,,,2
195,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PAST,Porites astreoides,20,11,,clb,100,,,,1
196,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PPOR,Porites porities,Juv,,,clb,100,,,,1
197,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PPOR,Porites porities,4,1,,clb,100,,,,8
198,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PPOR,Porites porities,10,5,,clb,100,,,,3
199,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PPOR,Porites porities,20,11,,clb,100,,,,4
200,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,SSID,Siderastrea siderea,25,20,5,dc,C,D,,,
201,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,SSID,Siderastrea siderea,15,10,50,dc/tl,"D,B",,,,
202,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PSTR,Pseudodiploria strigosa,10,10,10,clp/tl,"D,A",,,,
203,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,80,60,85,clb/tl,"A,D",,,,
204,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,SSID,Siderastrea siderea,10,55,30,dc/tl,"C,A",,,,
205,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,SSID,Siderastrea siderea,40,20,5,clb,D,,,,
206,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,SSID,Siderastrea siderea,35,40,2,clb,D,,,,
207,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,OANN,Orbicella annularis,50,55,50,clb,B,,,,
208,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PAST,Porites astreoides,25,5,1,clb,B,,,,
209,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PAST,Porites astreoides,40,30,15,clb/tl,"D,B",,,,
210,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,30,20,50,clb/tl,"D,C",,,,
211,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,AAGA,Agaricia agaricites,juv,,,clb,100,,,,3
212,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,AAGA,Agaricia agaricites,10,5,,clb,100,,,,13
213,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,AAGA,Agaricia agaricites,20,11,,clb,100,,,,8
214,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,PAST,Porites astreoides,juv,,,clb,100,,,,1
214,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,PAST,Porites astreoides,10,5,,clb,100,,,,1
214,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,PPOR,Porites Porites,10,5,,clb,100,,,,2
215,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,SSID,Siderastrea siderea,25,20,30,dc,A,MF,,,
216,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,SSID,Siderastrea siderea,20,20,0,clp,A,,,,
217,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,ATEN,Agaricia tenuifolia,30,25,70,clb/tl,"B,C",,,,
218,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,ATEN,Agaricia tenuifolia,50,40,60,clp/clb/tl,"D,A,A",,,,
219,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,OANN,Orbicella annularis,50,30,40,clb,B,F,,,
220,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,SINT,Stephanocoenia intersepta,35,25,10,clp,B,,,,
221,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,SSID,Siderastrea siderea,90,60,90,tl/ga,"C,C",,,"uploaded from memory, details not on datasheet",
222,Lucia Rodriguez Bravo,Lea Harper,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,BLANK,SSID,Siderastrea siderea,50,40,75,tl/ga,"C,C",,,"uploaded from memory, details not on datasheet",
223,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,AAGA,Agaricia agaricites,JUV,,,clb,100,,,,3
224,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,AAGA,Agaricia agaricites,4,1,,clb,100,,,,1
225,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,AAGA,Agaricia agaricites,10,5,,clb,100,,,,22
226,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,AAGA,Agaricia agaricites,20,11,,clb,100,,,,15
227,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,ATEN,Agaricia tenuifolia,20,11,,clb,100,,,,3
228,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,PAST,Porites astreoides,10,5,,clb,100,,,,2
229,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,PAST,Porites astreoides,20,11,,clb,100,,,,3
230,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,PPOR,Porites porities,4,1,,clb,100,,,,20
231,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,PPOR,Porites porities,10,5,,clb,100,,,,2
232,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,20,20,90,clp,D,,,,
233,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,20,25,5,clp,C,,,,
234,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,PSTR,Pseudodiploria strigosa,30,15,80,clb,C,,,,
235,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,PSTR,Pseudodiploria strigosa,10,10,85,tl,A,,,,
236,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,AAGA,Agaricia agaricites,25,20,20,clb,D,,,,
237,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,25,35,5,clp,B,,,,
238,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,10,12,1,clp,C,,,,
239,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,30,30,60,clp,C,,,,
240,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,8,5,5,tl/clp,"B,D",,,,
241,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,10,10,0,clb,C,,,,
242,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,ATEN,Agaricia tenuifolia,140,60,99,clb/tl,"B,B",,,,
243,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,AAGA,Agaricia agaricites,35,15,10,clb/tl,"B,C",,,,
244,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,5,8,0,clp,B,,,,
245,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,35,40,10,tl/clp,"C,B",,,,
246,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,ATEN,Agaricia tenuifolia,30,20,40,tl/clb,"C,A",,,,
247,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,CNAT,Colpophyllia natans,45,35,70,clb,A,,,,
248,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,ATEN,Agaricia tenuifolia,60,50,10,tl/clb,"B,B",,,,
249,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,15,20,80,clb,C,,,,
250,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,ATEN,Agaricia tenuifolia,45,30,60,tl/clb,"D,A",,,,
251,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,OFAV,Orbicella faveolata,50,65,80,tl/clb,"A,A",,,,
252,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,OFAV,Orbicella faveolata,30,20,60,clp,B,,,,
253,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,OANN,Orbicella annularis,50,35,70,clb,C,,,,
254,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,35,30,80,clp,C,,,,
255,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,SSID,Siderastrea siderea,40,30,10,clp,B,,,,
256,Lucia Rodriguez Bravo,BLANK,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,BLANK,ATEN,Agaricia tenuifolia,40,35,60,tl/clb,"C,A",,,,
257,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,SSID,Siderastrea siderea,5,5,1,clp/clb,"D,A",D,,,
258,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,SSID,Siderastrea siderea,3,1,60,clp,D,D,,,
259,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,AAGA,Agaricia agaricites,10,25,20,tl/clb,"B,D",D,,,
260,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,SSID,Siderastrea siderea,30,15,5,clp,D,D,,,
261,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,OANN,Orbicella annularis,20,10,10,clp/tl,"B,A",D,,,
262,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,SSID,Siderastrea siderea,20,20,90,clp,D,D,,,
263,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,SINT,Stephanocoenia intersepta,25,10,1,clp,C,D,,,
264,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,SSID,Siderastrea siderea,12,8,5,clp,B,D,,,
265,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,IRIG,Isophyllia rigida,8,6,0,clp,B,F,,,
266,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,OFAV,Orbicella faveolata,5,12,10,clb,D,D,,,
267,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,AAGA,Agaricia agaricites,20,28,10,clb,C,D,,,
268,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,SSID,Siderastrea siderea,20,10,1,clb,B,MF,,,
269,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,SSID,Siderastrea siderea,8,5,70,clp,D,D,,,
270,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,AAGA,Agaricia agaricites,juv,,,clb,100,,,,1
271,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,AAGA,Agaricia agaricites,10,5,,clb,100,,,,13
272,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,AAGA,Agaricia agaricites,20,11,,clb,100,,,,8
273,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,ATEN,Agaricia tenuifolia,10,5,,clb,100,,,,3
274,Lucia Rodriguez Bravo,Lea Harper,CBC25,South Reef 30 South,16.7716,-88.07523333,12,1,2024,BLANK,PAST,Porites astreoides,10,5,,clb,100,,,,1
