ID,diver,buddy,site_code,location_name,latitude,longitude,day,month,year,depth,code,scientific_name,Total,juveniles_1_to_4_cm,isolate_1_to_4_cm,5_to_10_cm,11_to_20_cm,21_to_40_cm,41_to_80_cm,over_80_cm,0_recent_total_mortality,predation_bites,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,AAGA,Agaricia agaricites,16,1,,12,3,,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,ATEN,Agaricia tenuifolia,22,6,1,13,2,,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,EFAS,Eusmilia fastigiata,1,1,,,,,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,MCAV,Montrastraea cavernosa,4,,,,3,1,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,OFAV,Orbicella faveolata,6,,2,2,2,,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,OANN,Orbicella annularis,4,,,4,,,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,PAST,Porites astreoides,79,13,5,46,15,,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,PPOR,Porites porities,16,,1,12,,3,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,PSTR,Pseudodiploria strigosa,1,,,1,,,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,SSID,Siderastrea siderea,33,,10,11,8,4,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,SRAD,Siderastrea radians,1,1,,,,,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,SINT,Stephanocoenia intersepta,10,1,,6,3,,,,,,
,SGW,CCD,CBC3,CBC Lagoon Reef,16.80863,-88.0862,29,5,2025,15,PFUR,Porites furcata,6,,4,2,,,,,,,
163,Sarah Gignoux Wolfsohn,Erin Shilling,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,AAGA,Agaricia agaricites,2,,,1,1,,,,,,
164,Sarah Gignoux Wolfsohn,Erin Shilling,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,MDEC,Madracis decactis,2,,,1,1,,,,,,
165,Sarah Gignoux Wolfsohn,Erin Shilling,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,MCAV,Montrastraea cavernosa,1,,,,1,,,,,,
166,Sarah Gignoux Wolfsohn,Erin Shilling,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,OFAV,Orbicella faveolata,2,,,,1,1,,,,,
167,Sarah Gignoux Wolfsohn,Erin Shilling,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,PAST,Porites astreoides,12,1,1,5,4,1,,,,,
168,Sarah Gignoux Wolfsohn,Erin Shilling,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,SSID,Siderastrea siderea,8,,1,4,3,,,,,,
169,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,AAGA,Agaricia agaricites,9,,,8,1,,,,,,
170,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,MCAV,Montrastraea cavernosa,1,,,,1,,,,,,
171,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,OANN,Orbicella annularis,2,,,,1,1,,,,,
172,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,PAST,Porites astreoides,90,10,9,35,26,10,,,,,
173,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,PSTR,Pseudodiploria strigosa,1,,,1,,,,,,,
174,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,SSID,Siderastrea siderea,46,2,25,9,5,4,1,,,,
175,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,SRAD,Siderastrea radians,1,1,,,,,,,,,
176,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC20,CBC 30 North,16.80406667,-88.07896667,30,5,2025,25,SINT,Stephanocoenia intersepta,7,,2,3,2,,,,,,
177,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,AAGA,Agaricia agaricites,29,2,2,19,6,,,,,,
178,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,ATEN,Agaricia tenuifolia,19,,12,6,1,,,,,,
179,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,ACER,Acropora cervicornis,2,,1,1,,,,,,,
180,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,EFAS,Eusmilia fastigiata,1,,1,,,,,,,,
181,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,MCAV,Montrastraea cavernosa,6,,,2,3,1,,,,,
182,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,OFAV,Orbicella faveolata,19,,3,3,5,3,3,1,,1,
183,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,OANN,Orbicella annularis,4,,,1,,3,,,,,
184,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,PAST,Porites astreoides,46,5,1,30,10,,,,,,
185,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,PPOR,Porites porities,15,2,,8,5,,,,,,
186,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,SSID,Siderastrea siderea,46,,27,8,6,3,2,,,,
187,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,SRAD,Siderastrea radians,1,,,1,,,,,,,
188,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,SINT,Stephanocoenia intersepta,3,,1,2,,,,,,,
189,Erin Shilling,Sarah Gignoux-Wolfsohn,CBC17,Curlew Patch Reef,16.78,-88.1012,30,5,2025,15,PFUR,Porites furcata,1,,,1,,,,,,,
190,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,AAGA,Agaricia agaricites,36,1,8,16,9,2,,,,,
191,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,ATEN,Agaricia tenuifolia,8,,3,2,3,,,,,,
192,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,DSTO,Dichocoenia stokesii,1,,,1,,,,,,,
193,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,MCAV,Montrastraea cavernosa,5,1,1,2,1,,,,,,
194,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,OFAV,Orbicella faveolata,3,,,,,2,1,,,,
195,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,OANN,Orbicella annularis,10,,2,,3,5,,,,,
196,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,PAST,Porites astreoides,59,7,1,27,18,6,,,,,
197,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,PPOR,Porites porities,1,,,,1,,,,,,
198,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,PSTR,Pseudodiploria strigosa,6,,,4,2,,,,,,
199,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,SSID,Siderastrea siderea,42,4,16,5,8,7,2,,,,
200,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,SINT,Stephanocoenia intersepta,4,,3,1,,,,,,,
201,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,AFRA,Agaricia fragilis,3,1,,2,,,,,,,
202,SGW,FMA,CBC21,South Reef 30 North,16.77986667,-88.07665,31,5,2025,33,PFUR,Porites furcata,5,,2,1,2,,,,,,
203,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,aaga,Agaricia agaricites,4,,1,2,1,,,,,,
204,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,aten,Agaricia tenuifolia,2,,1,1,,,,,,,
205,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,cnat,Colpophyllia natans,1,,,,,1,,,,,
206,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,mcav,Montrastraea cavernosa,1,,,,,,1,,,,
207,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,ofav,Orbicella faveolata,37,,,2,6,8,15,6,,,"diameters: 170, 180, 85, 100 (x3)"
208,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,oann,Orbicella annularis,8,,,2,1,1,1,3,,,"diameters: 110, 100, 200"
209,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,past,Porites astreoides,94,8,11,45,23,7,,,,,
210,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,ppor,Porites porities,2,1,,,,1,,,,,
211,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,pstr,Pseudodiploria strigosa,1,,,,,,1,,,,
212,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,ssid,Siderastrea siderea,11,,,1,2,3,3,2,,,"diameters: 100, 120"
213,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,mali,Mycetophyllia aliciae,1,,,1,,,,,,,
214,Erin Shilling,Felicia Aronson,cbc22,Bread and Butter Patch,16.771429,-88.163628,1,6,2025,33,pfur,Porites furcata,1,,,1,,,,,,,
215,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,AAGA,Agaricia agaricites,47,3,4,19,20,1,,,,,
216,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,CNAT,Colpophyllia natans,2,,,1,,1,,,,,
217,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,MDEC,Madracis decactis,1,,,1,,,,,,,
218,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,MCAV,Montrastraea cavernosa,15,,,2,6,5,2,,,,
219,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,OFAV,Orbicella faveolata,2,,,,,2,,,,,
220,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,OFRA,Orbicella franksi,1,,,,,1,,,,,
221,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,OANN,Orbicella annularis,3,,,,,2,,1,,,
222,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,PAST,Porites astreoides,37,1,2,24,9,1,,,,,
223,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,PSTR,Pseudodiploria strigosa,1,,,,,1,,,,,
224,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,SSID,Siderastrea siderea,26,5,1,5,5,6,4,,,,
225,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,SRAD,Siderastrea radians,3,,,3,,,,,,,
226,Erin Shilling,Felicia Aronson,CBC25,Hangman ,16.8245,-88.15062,2,6,2025,15,SINT,Stephanocoenia intersepta,4,,,2,2,,,,,,
1,Felicia Aronson,BLANK,CBC2,CBC Reef Central,16.8021,-88.0788,9,1,2024,10,aaga,Agaricia agaricites,81,6,4,28,38,5,,,,,
2,Felicia Aronson,BLANK,CBC2,CBC Reef Central,16.8021,-88.0788,9,1,2024,10,aten,Agaricia tenuifolia,13,,,5,6,2,,,,,
3,Felicia Aronson,BLANK,CBC2,CBC Reef Central,16.8021,-88.0788,9,1,2024,10,mdec,Madracis decactis ,4,,,,2,2,,,,,
4,Felicia Aronson,BLANK,CBC2,CBC Reef Central,16.8021,-88.0788,9,1,2024,10,past,Porites astreoides,92,12,2,33,38,5,2,,,,
5,Felicia Aronson,BLANK,CBC2,CBC Reef Central,16.8021,-88.0788,9,1,2024,10,ppor,Porites porities,14,,,11,2,1,,,,,
6,Felicia Aronson,BLANK,CBC2,CBC Reef Central,16.8021,-88.0788,9,1,2024,10,pstr,Pseudodiploria strigosa,2,,,,1,,1,,,,
7,Felicia Aronson,BLANK,CBC2,CBC Reef Central,16.8021,-88.0788,9,1,2024,10,ssid,Siderastrea siderea,63,19,18,10,12,4,,,,,
8,Felicia Aronson,BLANK,CBC2,CBC Reef Central,16.8021,-88.0788,9,1,2024,10,srad,Siderastrea radians,4,1,,3,,,,,,,
9,Felicia Aronson,BLANK,CBC2,CBC Reef Central,16.8021,-88.0788,9,1,2024,10,sint,Stephanocoenia intersepta,3,,,,3,,,,,,
10,Felicia Aronson,BLANK,CBC20,CBC 30 North,16.80406667,-88.07896667,9,1,2024,10,aaga,Agaricia agaricites,26,2,,11,13,,,,,,
11,Felicia Aronson,BLANK,CBC20,CBC 30 North,16.80406667,-88.07896667,9,1,2024,10,aten,Agaricia tenuifolia,4,,,2,1,1,,,,,
12,Felicia Aronson,BLANK,CBC20,CBC 30 North,16.80406667,-88.07896667,9,1,2024,10,ofav,Orbicella faveolata,2,,,,1,1,,,,,
13,Felicia Aronson,BLANK,CBC20,CBC 30 North,16.80406667,-88.07896667,9,1,2024,10,past,Porites astreoides,65,3,,18,41,3,,,,,
14,Felicia Aronson,BLANK,CBC20,CBC 30 North,16.80406667,-88.07896667,9,1,2024,10,ppor,Porites porities,3,,,1,2,,,,,,
15,Felicia Aronson,BLANK,CBC20,CBC 30 North,16.80406667,-88.07896667,9,1,2024,10,ssid,Siderastrea siderea,38,10,13,7,5,2,1,,,,
16,Felicia Aronson,BLANK,CBC20,CBC 30 North,16.80406667,-88.07896667,9,1,2024,10,srad,Siderastrea radians,5,2,,3,,,,,,,
17,Felicia Aronson,BLANK,CBC20,CBC 30 North,16.80406667,-88.07896667,9,1,2024,10,sint,Stephanocoenia intersepta,5,,,1,2,1,1,,,,
18,Felicia Aronson,BLANK,CBC20,CBC 30 North,16.80406667,-88.07896667,9,1,2024,10,pfur,Porites furcata,1,,,1,,,,,,,
19,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,aaga,Agaricia agaricites,62,2,,28,29,3,,,,,
20,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,aten,Agaricia tenuifolia,47,,,16,19,6,6,,,,
20,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,acer,Acropora cervicornis,4,,,,,4,,,,,
20,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,cnat,Colpophyllia natans,1,1,,,,,,,,,
21,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,mcav,Montrastraea cavernosa,3,,,1,,1,1,,,,
22,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,ofav,Orbicella faveolata,20,,,4,5,5,5,1,,,
23,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,past,Porites astreoides,78,16,5,33,24,,,,,,
24,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,ppor,Porites porities,57,2,4,37,14,,,,,,
24,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,pstr,Pseudodiploria strigosa,2,,,,,1,1,,,,
25,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,ssid,Siderastrea siderea,54,,4,24,9,12,5,,,,
26,Felicia Aronson,BLANK,CBC17,Curlew Patch Reef,16.78,-88.1012,9,1,2024,10,sint,Stephanocoenia intersepta,4,,,,3,1,,,,,
27,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,aaga,Agaricia agaricites,37,3,1,16,15,2,,,,,
28,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,aten,Agaricia tenuifolia,17,,,3,11,1,,2,,,
29,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,acer,Acropora cervicornis,36,,1,16,16,3,,,,,
30,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,dsto,Dichocoenia stokesii,1,,,1,,,,,,,
31,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,mcav,Montrastraea cavernosa,1,,,,1,,,,,,
32,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,ofav,Orbicella faveolata,1,,,,,1,,,,,
33,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,oann,Orbicella annularis,7,,,4,2,1,,,,,
34,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,past,Porites astreoides,58,16,7,10,17,5,3,,,,
35,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,ppor,Porites porities,28,1,8,13,5,1,,,,,
36,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,ppor,Porites porities,27,,8,13,5,1,,,,,
37,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,pstr,Pseudodiploria strigosa,1,,,,1,,,,,,
38,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,ssid,Siderastrea siderea,18,6,8,,3,1,,,,,
39,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,sint,Stephanocoenia intersepta,3,,,2,1,,,,,,
40,Felicia Aronson,BLANK,cbc14,Tobacco Reef,16.86828,-88.0662,11,1,2024,10,pfur,Porites furcata ,16,1,5,10,,,,,,,
48,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,aaga,Agaricia agaricites,23,,9,8,6,,,,,,
49,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,aten,Agaricia tenuifolia,2,,,1,1,,,,,,
50,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,mcav,Montrastraea cavernosa,1,,,1,,,,,,,
51,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,ofav,Orbicella faveolata,1,,,,1,,,,,,
52,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,oann,Orbicella annularis,9,,3,5,1,,,,,,
53,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,past,Porites astreoides,12,8,1,3,,,,,,,
54,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,ppor,Porites porities,6,1,2,3,,,,,,,
55,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,ssid,Siderastrea siderea,9,,,8,1,,,,,,
56,Brooke Sienkiewicz,Felicia Aronson,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,4,srad,Siderastrea radians,37,6,31,,,,,,,,
57,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,aaga,Agaricia agaricites,24,6,,11,7,,,,,,
58,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,aten,Agaricia tenuifolia,4,,,4,,,,,,,
59,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,cnat,Colpophyllia natans,1,,,1,,,,,,,
60,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ofav,Orbicella faveolata,5,,2,1,1,,1,,,,
61,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,past,Porites astreoides,23,9,3,7,4,,,,,,
62,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ppor,Porites porities,11,3,5,3,,,,,,,
63,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,ssid,Siderastrea siderea,60,4,52,1,3,,,,,,
64,Brooke Sienkiewicz,Felicia Aronson,CBC21,South Reef 30 North,16.77986667,-88.07665,12,1,2024,11,irig,Isophyllia rigida,1,,,1,,,,,,,
75,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,AAGA,Agaricia agaricites,29,9,2,11,1,3,3,,,,
76,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,32,4,11,7,4,4,2,,,,
76,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,HCUC,Helioseris cucullata,2,,,1,1,,,,,,
77,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,MCAV,Montrastraea cavernosa,3,,1,,1,1,,,,,
78,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,OFAV,Orbicella faveolata,2,,,1,,,,1,,,
79,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,PAST,Porites astreoides,14,1,2,7,2,2,,,,,
80,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,PPOR,Porites porities,21,2,14,3,2,,,,,,
81,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,SSID,Siderastrea siderea,19,2,9,2,4,2,,,,,
82,Lucia Rodriguez Bravo,Sarah Gignoux-Wolfsohn,CBC3,CBC Lagoon Reef,16.80863,-88.0862,10,1,2024,BLANK,SINT,Stephanocoenia intersepta,1,,,,1,,,,,,
83,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,AAGA,Agaricia agaricites,51,10,,21,19,1,,,,,
84,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,ATEN,Agaricia tenuifolia,4,1,,1,,1,1,,,,
85,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,DLAB,Diploria labyrinthiformis,1,,,1,,,,,,,
86,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,MDEC,Madracis decactis,4,,1,1,2,,,,,,
87,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,MCAV,Montrastraea cavernosa,1,,,1,,,,,,,
88,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,OFAV,Orbicella faveolata,1,,,,1,,,,,,
89,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,OANN,Orbicella annularis,3,,,,2,,1,,,,
90,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PAST,Porites astreoides,62,12,,33,13,4,,,,,
91,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PPOR,Porites porities,31,1,17,6,7,,,,,,
92,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,PSTR,Pseudodiploria strigosa,1,,,1,,,,,,,
93,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,SSID,Siderastrea siderea,33,1,23,3,2,3,1,,,,
94,Lucia Rodriguez Bravo,Lea Harper,CBC1,South Reef Central,16.77618,-88.0754,10,1,2024,BLANK,SINT,Stephanocoenia intersepta,9,2,,3,2,2,,,,,
95,Lucia Rodriguez Bravo,BLANK,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,0,AAGA,Agaricia agaricites,0,4,,18,13,2,,,,,
96,Lucia Rodriguez Bravo,BLANK,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,0,ATEN,Agaricia tenuifolia,0,,,,1,1,1,,,,
97,Lucia Rodriguez Bravo,BLANK,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,0,FFRA,Favia fragum,0,1,,,,,,,,,
98,Lucia Rodriguez Bravo,BLANK,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,0,OANN,Orbicella annularis,0,,,,,,1,,,,
99,Lucia Rodriguez Bravo,BLANK,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,0,PAST,Porites astreoides,0,5,,12,2,2,,,,,
100,Lucia Rodriguez Bravo,BLANK,CBC6,CBC House Reef,16.80126,-88.0831,12,1,2024,0,PPOR,Porites porities,0,,,3,1,,,,,,
