Name,Date,SiteName,Habitat,Row,Column,Label,Annotator,Date annotated
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1208,2289,Hal_spp,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1333,2767,Tn Tf,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1277,2664,SSID,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1344,2509,Hal_spp,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1541,415,ANTI,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1414,521,ANTI,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1563,1155,ANTI,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1757,2251,PPOR,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1364,2222,LSUB_RUB,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1664,2751,ANTI,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1671,2825,ANTI,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1380,2977,ANTI,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,2187,973,PSTRI,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,2035,1076,PSTRI,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1899,1456,Dicsp,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;16;measured.JPG,10/10/19,CBC Central,Forereef,1973,1321,TAPE,LeahHarper,2022-06-24 20:23:08+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,91,158,Tk Tf,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,192,411,GVEN,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,254,132,Tk Tf,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,405,1670,Sand,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,855,369,Tk Tf,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,822,716,Macro,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,452,1172,Tk Tf,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,850,2171,Tn Tf,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1173,220,ANTI,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,910,1337,ANTI,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1301,1376,Macro,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,920,2318,Tn Tf,LeahHarper,2022-06-24 20:28:07+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1404,433,ATEN,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1561,137,ANTI,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1526,927,Tn Tf,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1538,953,Tk Tf,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1469,648,ATEN,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1781,690,Dicsp,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1475,1392,Sand,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1626,1266,Tk Tf,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1696,1362,Dicsp,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1480,2125,LSUB_RUB,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1702,2645,Tn Tf,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1449,2816,Tn Tf,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,2000,1125,ATEN,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,2184,1064,ATEN,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1924,1055,ATEN,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,2085,991,Macro,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,2161,982,SPONGV,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1805,1756,Tn Tf,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1824,1376,Macro,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1987,1733,TAPE,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,2185,1229,SPONGV,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1989,1911,TAPE,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1812,2280,EUNI,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1944,1843,TAPE,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,2050,2221,EUNI,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1965,1963,TAPE,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,2163,2429,Sand,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;17;measured.JPG,10/10/19,CBC Central,Forereef,1998,2761,LSUB_RUB,LeahHarper,2022-06-24 20:28:06+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,170,86,Macro,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,393,181,Macro,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,251,766,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,236,828,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,123,938,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,187,1269,Tn Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,325,1860,SSID,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,36,2935,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,401,2462,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,778,50,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,552,524,LSUB_RUB,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,672,581,LSUB_RUB,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,627,378,LSUB_RUB,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,741,1843,Hal_spp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,637,2316,Sand,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,875,2939,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1214,83,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1037,1723,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1188,1225,Macro,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1123,1367,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,929,1576,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1427,435,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1392,122,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1439,371,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1717,553,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1473,1553,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1714,1598,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1545,1654,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1706,2341,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1449,1818,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1805,91,TAPE,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1977,1033,TAPE,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,2077,1108,Dicsp,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,2086,1280,Tk Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1919,1328,Macro,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,2045,1975,TAPE,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,2062,2023,Tn Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,1861,2440,LSUB_RUB,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,2199,2965,Tn Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;18;measured.JPG,10/10/19,CBC Central,Forereef,2051,2570,Tn Tf,LeahHarper,2022-06-24 20:42:44+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,322,178,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,207,455,Macro,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,338,458,ATEN,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,294,973,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,286,1475,PPOR,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,327,1759,PSTRI,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,94,1923,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,304,2245,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,25,2546,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,440,2739,ANTI,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,841,598,Dicsp,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,723,587,Dicsp,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,738,479,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,849,700,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,683,1665,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,799,1796,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,804,1406,SSID,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,774,1912,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,484,1814,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,894,2499,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1277,87,Tk Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1121,312,Tk Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1176,510,Tk Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,965,7,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1094,178,Tk Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1258,1305,SSID,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,926,2164,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,965,2198,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1153,2428,PSEUGORG,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1540,476,Macro,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1389,810,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1695,2200,Dicsp,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1737,2986,ATEN,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1781,2547,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1882,354,Tk Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,2073,175,Tk Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,2116,1020,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,2196,1228,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,1850,2267,Tn Tf,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;20;measured.JPG,10/10/19,CBC Central,Forereef,2109,1868,MALC,LeahHarper,2022-06-24 20:58:21+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,435,585,Tn Tf,LeahHarper,2022-06-24 21:05:20+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,419,403,Tk Tf,LeahHarper,2022-06-24 21:05:20+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,61,905,Tk Tf,LeahHarper,2022-06-24 21:05:20+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,276,1265,Tn Tf,LeahHarper,2022-06-24 21:05:20+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,362,1645,Tn Tf,LeahHarper,2022-06-24 21:05:20+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,385,1669,Tn Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,363,1556,Tn Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,7,1315,Tk Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,224,2950,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,527,220,PSEUGORG,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,869,279,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,856,149,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,453,152,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,856,455,ENSP,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,892,12,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,833,813,PSEUGORG,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,865,1381,LSUB_RUB,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,672,2653,Macro,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1147,453,LSUB_RUB,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1079,669,ENSP,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1210,1641,LSUB_RUB,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1183,1914,Tn Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1077,1984,Tn Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1447,433,LSUB_RUB,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1541,297,LSUB_RUB,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1616,334,Sand,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1458,59,Tn Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1384,1072,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1715,1466,Dicsp,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1429,1778,Tn Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1569,1915,Macro,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1364,1904,Hal_spp,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1460,2752,Tn Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1935,401,Tn Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,2135,1735,Tn Tf,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1858,1542,Dicsp,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,2098,2128,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1866,2296,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1887,1981,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;22;measured.JPG,10/10/19,CBC Central,Forereef,1829,2229,ANTI,LeahHarper,2022-06-24 21:05:19+00:00
Belize;2019;CBC 30 C;23;measured.JPG,10/10/19,CBC Central,Forereef,408,543,ANTI,LeahHarper,2022-06-24 21:22:22+00:00
Belize;2019;CBC 30 C;23;measured.JPG,10/10/19,CBC Central,Forereef,438,626,ANTI,LeahHarper,2022-06-24 21:22:22+00:00
Belize;2019;CBC 30 C;23;measured.JPG,10/10/19,CBC Central,Forereef,147,1546,Tn Tf,LeahHarper,2022-06-24 21:22:22+00:00
Belize;2019;CBC 30 C;23;measured.JPG,10/10/19,CBC Central,Forereef,438,1757,LSUB_RUB,LeahHarper,2022-06-24 21:22:22+00:00
Belize;2019;CBC 30 C;23;measured.JPG,10/10/19,CBC Central,Forereef,381,1505,SSID,LeahHarper,2022-06-24 21:22:22+00:00
Belize;2019;CBC 30 C;23;measured.JPG,10/10/19,CBC Central,Forereef,304,1229,SSID,LeahHarper,2022-06-24 21:22:22+00:00
